"response_id","transport_method"
"GEN24_29776","Car or van owned by you / family / friend(s) / company"
"GEN24_29776","Local bus service"
"GEN24_29776","Plane (within New Zealand)"
"GEN24_29795","Rental car"
"GEN24_29795","Tour bus"
"GEN24_29819","App-based services such as Uber, Ola, etc"
"GEN24_29819","Other boat or ship"
"GEN24_29819","Rental campervan / motor-home"
"GEN24_29819","Rental car"
"GEN24_29819","Taxi / shuttle service"
"GEN24_29823","App-based services such as Uber, Ola, etc"
"GEN24_29823","Helicopter"
"GEN24_29823","Plane (within New Zealand)"
"GEN24_29823","Rental campervan / motor-home"
"GEN24_29823","Taxi / shuttle service"
"GEN24_29823","The ferry between the North Island and the South Island"
"GEN24_29827","App-based services such as Uber, Ola, etc"
"GEN24_29827","Bus service between towns / cities"
"GEN24_29827","Plane (within New Zealand)"
"GEN24_29827","Rental campervan / motor-home"
"GEN24_29827","Rental car"
"GEN24_29830","Helicopter"
"GEN24_29830","Rental car"
"GEN24_29840","Car or van owned by you / family / friend(s) / company"
"GEN24_29845","Bus service between towns / cities"
"GEN24_29845","Car or van owned by you / family / friend(s) / company"
"GEN24_29845","Local bus service"
"GEN24_29845","Plane (within New Zealand)"
"GEN24_29845","Taxi / shuttle service"
"GEN24_29845","The ferry between the North Island and the South Island"
"GEN24_29845","Tour bus"
"GEN24_29859","Rental car"
"GEN24_29863","Local bus service"
"GEN24_29863","Taxi / shuttle service"
"GEN24_29869","Bus service between towns / cities"
"GEN24_29869","Local bus service"
"GEN24_29869","Plane (within New Zealand)"
"GEN24_29869","Rental car"
"GEN24_29869","Tour bus"
"GEN24_29873","App-based services such as Uber, Ola, etc"
"GEN24_29873","Bus service between towns / cities"
"GEN24_29875","App-based services such as Uber, Ola, etc"
"GEN24_29875","Hitch-hiking"
"GEN24_29886","Rental car"
"GEN24_29886","Taxi / shuttle service"
"GEN24_29892","Rental car"
"GEN24_29892","Taxi / shuttle service"
"GEN24_29907","App-based services such as Uber, Ola, etc"
"GEN24_29907","Rental campervan / motor-home"
"GEN24_29907","The ferry between the North Island and the South Island"
"GEN24_29909","Plane (within New Zealand)"
"GEN24_29909","Tour bus"
"GEN24_29918","Car or van owned by you / family / friend(s) / company"
"GEN24_29918","Local bus service"
"GEN24_29918","Taxi / shuttle service"
"GEN24_29928","App-based services such as Uber, Ola, etc"
"GEN24_29928","Local bus service"
"GEN24_29928","Rental campervan / motor-home"
"GEN24_29928","The ferry between the North Island and the South Island"
"GEN24_29933","Other bus service"
"GEN24_29933","Other type of transport"
"GEN24_29933","The ferry between the North Island and the South Island"
"GEN24_29935","Car or van owned by you / family / friend(s) / company"
"GEN24_29951","App-based services such as Uber, Ola, etc"
"GEN24_29951","Tour bus"
"GEN24_29964","Tour bus"
"GEN24_29977","Car or van owned by you / family / friend(s) / company"
"GEN24_29977","Local bus service"
"GEN24_29977","Other ferry"
"GEN24_29982","Local bus service"
"GEN24_29982","Other boat or ship"
"GEN24_29982","Plane (within New Zealand)"
"GEN24_29982","Rental campervan / motor-home"
"GEN24_29982","Tour bus"
"GEN24_29983","Helicopter"
"GEN24_29983","Plane (within New Zealand)"
"GEN24_29983","Rental car"
"GEN24_29983","Scenic trains"
"GEN24_29983","Taxi / shuttle service"
"GEN24_30003","Rental car"
"GEN24_30003","Taxi / shuttle service"
"GEN24_30003","The ferry between the North Island and the South Island"
"GEN24_30005","Rental campervan / motor-home"
"GEN24_30005","Taxi / shuttle service"
"GEN24_30011","App-based services such as Uber, Ola, etc"
"GEN24_30011","Plane (within New Zealand)"
"GEN24_30011","Rental car"
"GEN24_30020","App-based services such as Uber, Ola, etc"
"GEN24_30020","Bus service between towns / cities"
"GEN24_30020","Other ferry"
"GEN24_30020","Train"
"GEN24_30026","App-based services such as Uber, Ola, etc"
"GEN24_30038","Other boat or ship"
"GEN24_30038","Rental campervan / motor-home"
"GEN24_30038","Taxi / shuttle service"
"GEN24_30038","The ferry between the North Island and the South Island"
"GEN24_30040","Car or van owned by you / family / friend(s) / company"
"GEN24_30040","Local bus service"
"GEN24_30040","Other ferry"
"GEN24_30040","Taxi / shuttle service"
"GEN24_30040","Tour bus"
"GEN24_30049","Car or van owned by you / family / friend(s) / company"
"GEN24_30051","App-based services such as Uber, Ola, etc"
"GEN24_30051","Car or van owned by you / family / friend(s) / company"
"GEN24_30059","App-based services such as Uber, Ola, etc"
"GEN24_30059","Car or van owned by you / family / friend(s) / company"
"GEN24_30059","Local bus service"
"GEN24_30059","Other ferry"
"GEN24_30059","Plane (within New Zealand)"
"GEN24_30060","App-based services such as Uber, Ola, etc"
"GEN24_30060","Plane (within New Zealand)"
"GEN24_30060","Rental car"
"GEN24_30060","Taxi / shuttle service"
"GEN24_30060","The ferry between the North Island and the South Island"
"GEN24_30065","Rental car"
"GEN24_30069","Local bus service"
"GEN24_30069","Other boat or ship"
"GEN24_30069","Other type of transport"
"GEN24_30069","Plane (within New Zealand)"
"GEN24_30069","Rental car"
"GEN24_30069","Taxi / shuttle service"
"GEN24_30069","The ferry between the North Island and the South Island"
"GEN24_30069","Tour bus"
"GEN24_30070","Rental car"
"GEN24_30070","Scenic trains"
"GEN24_30070","Taxi / shuttle service"
"GEN24_30070","The ferry between the North Island and the South Island"
"GEN24_30083","App-based services such as Uber, Ola, etc"
"GEN24_30083","Rental car"
"GEN24_30083","The ferry between the North Island and the South Island"
"GEN24_30087","App-based services such as Uber, Ola, etc"
"GEN24_30087","Local bus service"
"GEN24_30088","Local bus service"
"GEN24_30088","Other ferry"
"GEN24_30088","Taxi / shuttle service"
"GEN24_30091","Local bus service"
"GEN24_30091","Other boat or ship"
"GEN24_30091","Rental car"
"GEN24_30091","The ferry between the North Island and the South Island"
"GEN24_30096","Rental car"
"GEN24_30096","Taxi / shuttle service"
"GEN24_30099","Car or van owned by you / family / friend(s) / company"
"GEN24_30099","Rental car"
"GEN24_30107","Rental campervan / motor-home"
"GEN24_30130","Rental car"
"GEN24_30130","The ferry between the North Island and the South Island"
"GEN24_30144","App-based services such as Uber, Ola, etc"
"GEN24_30144","Helicopter"
"GEN24_30144","Limousine / car with driver included"
"GEN24_30144","Plane (within New Zealand)"
"GEN24_30144","Rental car"
"GEN24_30144","Scenic trains"
"GEN24_30144","Taxi / shuttle service"
"GEN24_30150","Bus service between towns / cities"
"GEN24_30150","Campervan / motor-home owned by you / family / friend(s)"
"GEN24_30150","Car or van owned by you / family / friend(s) / company"
"GEN24_30152","Rental car"
"GEN24_30156","Rental car"
"GEN24_30184","Other boat or ship"
"GEN24_30184","Other ferry"
"GEN24_30184","Plane (within New Zealand)"
"GEN24_30184","Rental car"
"GEN24_30184","Taxi / shuttle service"
"GEN24_30184","Tour bus"
"GEN24_30193","Rental car"
"GEN24_30199","Bus service between towns / cities"
"GEN24_30199","Taxi / shuttle service"
"GEN24_30204","App-based services such as Uber, Ola, etc"
"GEN24_30219","Car or van owned by you / family / friend(s) / company"
"GEN24_30224","App-based services such as Uber, Ola, etc"
"GEN24_30224","Local bus service"
"GEN24_30224","Taxi / shuttle service"
"GEN24_30224","Train"
"GEN24_30228","Car or van owned by you / family / friend(s) / company"
"GEN24_30228","Plane (within New Zealand)"
"GEN24_30228","Rental car"
"GEN24_30246","App-based services such as Uber, Ola, etc"
"GEN24_30246","Campervan / motor-home owned by you / family / friend(s)"
"GEN24_30246","Taxi / shuttle service"
"GEN24_30248","Other ferry"
"GEN24_30248","Rental car"
"GEN24_30257","Car or van owned by you / family / friend(s) / company"
"GEN24_30266","Local bus service"
"GEN24_30266","Rental car"
"GEN24_30269","App-based services such as Uber, Ola, etc"
"GEN24_30269","Motorcycle"
"GEN24_30269","Plane (within New Zealand)"
"GEN24_30269","Rental campervan / motor-home"
"GEN24_30269","Rental car"
"GEN24_30269","Taxi / shuttle service"
"GEN24_30274","Rental campervan / motor-home"
"GEN24_30284","Bus service between towns / cities"
"GEN24_30284","Plane (within New Zealand)"
"GEN24_30284","Rental car"
"GEN24_30284","The ferry between the North Island and the South Island"
"GEN24_30295","Car or van owned by you / family / friend(s) / company"
"GEN24_30295","Local bus service"
"GEN24_30295","Rental car"
"GEN24_30295","The ferry between the North Island and the South Island"
"GEN24_30296","App-based services such as Uber, Ola, etc"
"GEN24_30296","Bicycle"
"GEN24_30296","Local bus service"
"GEN24_30296","Rental campervan / motor-home"
"GEN24_30296","Tour bus"
"GEN24_30298","Bus service between towns / cities"
"GEN24_30298","Local bus service"
"GEN24_30307","Rental car"
"GEN24_30307","The ferry between the North Island and the South Island"
"GEN24_30308","Bicycle"
"GEN24_30308","Bus service between towns / cities"
"GEN24_30308","Helicopter"
"GEN24_30308","Hitch-hiking"
"GEN24_30308","Local bus service"
"GEN24_30308","Rental car"
"GEN24_30308","Taxi / shuttle service"
"GEN24_30314","App-based services such as Uber, Ola, etc"
"GEN24_30314","Bus service between towns / cities"
"GEN24_30314","Car or van owned by you / family / friend(s) / company"
"GEN24_30319","Rental car"
"GEN24_30319","Taxi / shuttle service"
"GEN24_30319","The ferry between the North Island and the South Island"
"GEN24_30330","Rental car"
"GEN24_30331","Car or van owned by you / family / friend(s) / company"
"GEN24_30331","Local bus service"
"GEN24_30331","Plane (within New Zealand)"
"GEN24_30334","Car or van owned by you / family / friend(s) / company"
"GEN24_30334","Other boat or ship"
"GEN24_30334","Other ferry"
"GEN24_30338","App-based services such as Uber, Ola, etc"
"GEN24_30338","Local bus service"
"GEN24_30338","Other ferry"
"GEN24_30338","Rental car"
"GEN24_30338","Taxi / shuttle service"
"GEN24_30346","App-based services such as Uber, Ola, etc"
"GEN24_30346","Other ferry"
"GEN24_30346","Rental campervan / motor-home"
"GEN24_30347","App-based services such as Uber, Ola, etc"
"GEN24_30347","Bus service between towns / cities"
"GEN24_30347","Taxi / shuttle service"
"GEN24_30347","Train"
"GEN24_30348","Other ferry"
"GEN24_30348","Rental car"
"GEN24_30352","Bus service between towns / cities"
"GEN24_30352","Local bus service"
"GEN24_30352","Scenic trains"
"GEN24_30352","Tour bus"
"GEN24_30354","App-based services such as Uber, Ola, etc"
"GEN24_30354","Rental car"
"GEN24_30354","Taxi / shuttle service"
"GEN24_30371","Bus service between towns / cities"
"GEN24_30371","Local bus service"
"GEN24_30371","Plane (within New Zealand)"
"GEN24_30371","Rental campervan / motor-home"
"GEN24_30371","Taxi / shuttle service"
"GEN24_30371","The ferry between the North Island and the South Island"
"GEN24_30375","Bicycle"
"GEN24_30375","Rental campervan / motor-home"
"GEN24_30376","App-based services such as Uber, Ola, etc"
"GEN24_30376","Car or van owned by you / family / friend(s) / company"
"GEN24_30376","Local bus service"
"GEN24_30376","Plane (within New Zealand)"
"GEN24_30376","Rental car"
"GEN24_30376","The ferry between the North Island and the South Island"
"GEN24_30376","Tour bus"
"GEN24_30381","App-based services such as Uber, Ola, etc"
"GEN24_30381","Rental car"
"GEN24_30382","Local bus service"
"GEN24_30382","Plane (within New Zealand)"
"GEN24_30382","Rental car"
"GEN24_30382","Tour bus"
"GEN24_30385","Rental car"
"GEN24_30398","Tour bus"
"GEN24_30405","Rental campervan / motor-home"
"GEN24_30415","Bicycle"
"GEN24_30415","Other ferry"
"GEN24_30415","Taxi / shuttle service"
"GEN24_30425","Bus service between towns / cities"
"GEN24_30425","Car or van owned by you / family / friend(s) / company"
"GEN24_30425","Limousine / car with driver included"
"GEN24_30425","Other ferry"
"GEN24_30425","Taxi / shuttle service"
"GEN24_30425","Tour bus"
"GEN24_30429","Rental campervan / motor-home"
"GEN24_30432","App-based services such as Uber, Ola, etc"
"GEN24_30432","Other ferry"
"GEN24_30432","Rental car"
"GEN24_30432","Tour bus"
"GEN24_30433","App-based services such as Uber, Ola, etc"
"GEN24_30433","Car or van owned by you / family / friend(s) / company"
"GEN24_30433","Local bus service"
"GEN24_30433","Plane (within New Zealand)"
"GEN24_30433","Scenic trains"
"GEN24_30433","Taxi / shuttle service"
"GEN24_30433","The ferry between the North Island and the South Island"
"GEN24_30437","App-based services such as Uber, Ola, etc"
"GEN24_30437","Bicycle"
"GEN24_30437","Car or van owned by you / family / friend(s) / company"
"GEN24_30437","Limousine / car with driver included"
"GEN24_30437","Taxi / shuttle service"
"GEN24_30438","Bus service between towns / cities"
"GEN24_30438","Car or van owned by you / family / friend(s) / company"
"GEN24_30438","Plane (within New Zealand)"
"GEN24_30439","Rental campervan / motor-home"
"GEN24_30439","Taxi / shuttle service"
"GEN24_30439","Train"
"GEN24_30464","Local bus service"
"GEN24_30464","Other boat or ship"
"GEN24_30464","Taxi / shuttle service"
"GEN24_30464","Tour bus"
"GEN24_30465","Other boat or ship"
"GEN24_30465","Rental car"
"GEN24_30465","Tour bus"
"GEN24_30475","App-based services such as Uber, Ola, etc"
"GEN24_30475","Car or van owned by you / family / friend(s) / company"
"GEN24_30475","Other ferry"
"GEN24_30478","App-based services such as Uber, Ola, etc"
"GEN24_30478","Rental car"
"GEN24_30478","Taxi / shuttle service"
"GEN24_30488","App-based services such as Uber, Ola, etc"
"GEN24_30488","Car or van owned by you / family / friend(s) / company"
"GEN24_30489","Bicycle"
"GEN24_30489","Rental car"
"GEN24_30489","Scenic trains"
"GEN24_30489","Taxi / shuttle service"
"GEN24_30489","The ferry between the North Island and the South Island"
"GEN24_30489","Tour bus"
"GEN24_30500","App-based services such as Uber, Ola, etc"
"GEN24_30500","Plane (within New Zealand)"
"GEN24_30500","Taxi / shuttle service"
"GEN24_30505","App-based services such as Uber, Ola, etc"
"GEN24_30505","Bicycle"
"GEN24_30505","Car or van owned by you / family / friend(s) / company"
"GEN24_30505","Other ferry"
"GEN24_30505","Plane (within New Zealand)"
"GEN24_30511","App-based services such as Uber, Ola, etc"
"GEN24_30511","Car or van owned by you / family / friend(s) / company"
"GEN24_30511","Local bus service"
"GEN24_30515","Local bus service"
"GEN24_30515","Scenic trains"
"GEN24_30515","Taxi / shuttle service"
"GEN24_30516","Car or van owned by you / family / friend(s) / company"
"GEN24_30518","App-based services such as Uber, Ola, etc"
"GEN24_30518","Rental campervan / motor-home"
"GEN24_30529","Local bus service"
"GEN24_30529","Other boat or ship"
"GEN24_30529","Taxi / shuttle service"
"GEN24_30530","Car or van owned by you / family / friend(s) / company"
"GEN24_30533","App-based services such as Uber, Ola, etc"
"GEN24_30533","Car or van owned by you / family / friend(s) / company"
"GEN24_30533","Local bus service"
"GEN24_30533","The ferry between the North Island and the South Island"
"GEN24_30535","App-based services such as Uber, Ola, etc"
"GEN24_30535","Taxi / shuttle service"
"GEN24_30537","Bicycle"
"GEN24_30537","Limousine / car with driver included"
"GEN24_30537","Other boat or ship"
"GEN24_30537","Plane (within New Zealand)"
"GEN24_30537","Rental car"
"GEN24_30537","Taxi / shuttle service"
"GEN24_30537","The ferry between the North Island and the South Island"
"GEN24_30540","Other bus service"
"GEN24_30541","Car or van owned by you / family / friend(s) / company"
"GEN24_30541","Taxi / shuttle service"
"GEN24_30541","Tour bus"
"GEN24_30542","Bus service between towns / cities"
"GEN24_30542","Car or van owned by you / family / friend(s) / company"
"GEN24_30542","Plane (within New Zealand)"
"GEN24_30547","App-based services such as Uber, Ola, etc"
"GEN24_30547","Plane (within New Zealand)"
"GEN24_30547","Rental car"
"GEN24_30550","Other boat or ship"
"GEN24_30550","Plane (within New Zealand)"
"GEN24_30550","Rental car"
"GEN24_30550","Taxi / shuttle service"
"GEN24_30550","The ferry between the North Island and the South Island"
"GEN24_30550","Tour bus"
"GEN24_30567","Rental car"
"GEN24_30567","Taxi / shuttle service"
"GEN24_30584","Local bus service"
"GEN24_30584","The ferry between the North Island and the South Island"
