"response_id","satisfaction_rating","expectation_rating","recommend_rating"
"GEN24_26973","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26975","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26979","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26983","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_26984","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","8"
"GEN24_27000","4 - Satisfied","3 - Turn out worse than the expectations you had before you arrived in New Zealand","7"
"GEN24_27007","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27013","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27015","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_27024","4 - Satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","8"
"GEN24_27025","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27027","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27034","1 - Very dissatisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27035","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_27039","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_27042","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_27053","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_27056","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27060","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_27087","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27094","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_27110","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","9"
"GEN24_27111","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_27131","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27132","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27136","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27140","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27147","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_27155","3 - Acceptable","2 - Meet the expectations you had before you arrived in New Zealand","5"
"GEN24_27158","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27159","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27162","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27168","3 - Acceptable","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_27169","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_27171","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","9"
"GEN24_27173","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27186","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27188","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27191","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","6"
"GEN24_27192","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_27194","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","9"
"GEN24_27195","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_27207","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27218","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27236","4 - Satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27240","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_27260","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27266","3 - Acceptable","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_27279","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_27280","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27282","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","8"
"GEN24_27284","4 - Satisfied","Not sure","9"
"GEN24_27292","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27295","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27297","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27314","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_27315","4 - Satisfied","3 - Turn out worse than the expectations you had before you arrived in New Zealand","4"
"GEN24_27319","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27327","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27334","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27339","3 - Acceptable","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_27341","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27352","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27357","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_27360","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27364","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_27380","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_27383","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27399","3 - Acceptable","3 - Turn out worse than the expectations you had before you arrived in New Zealand","2"
"GEN24_27404","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","5"
"GEN24_27414","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_27416","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27434","4 - Satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","7"
"GEN24_27443","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27458","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27470","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27473","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27474","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27475","4 - Satisfied","Not sure","7"
"GEN24_27478","4 - Satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27480","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27481","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27486","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_27496","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","8"
"GEN24_27507","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27518","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27525","3 - Acceptable","2 - Meet the expectations you had before you arrived in New Zealand","5"
"GEN24_27544","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27546","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27551","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27556","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_27570","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
