"response_id","place_stayed","nights"
"GEN24_1098736","Queenstown-Lakes District (Wanaka-Upper Clutha Ward)",1.875
"GEN24_1098736","Southland District (Fiordland)",1.875
"GEN24_1098736","Tasman District",0.9375
"GEN24_1098736","Wairoa District",1.875
"GEN24_1098737","Christchurch City",3
"GEN24_1098737","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",1
"GEN24_1098737","Queenstown-Lakes District (Wanaka-Upper Clutha Ward)",2
"GEN24_1098737","Southland District (Fiordland)",2
"GEN24_1098737","Westland District",1
"GEN24_1098740","Auckland District",3.238095238095238
"GEN24_1098740","Hamilton City",0.8095238095238095
"GEN24_1098740","New Plymouth District",1.619047619047619
"GEN24_1098740","Wairoa District",11.333333333333334
"GEN24_1098741","Auckland District",4
"GEN24_1098741","Christchurch City",1
"GEN24_1098741","Kaikoura District",1
"GEN24_1098741","Mackenzie District",1
"GEN24_1098741","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",1
"GEN24_1098741","Queenstown-Lakes District (Wanaka-Upper Clutha Ward)",1
"GEN24_1098741","Rotorua District",2
"GEN24_1098741","Tasman District",3
"GEN24_1098741","Taupo District",2
"GEN24_1098741","Timaru District",1
"GEN24_1098741","Waitomo District",2
"GEN24_1098750","Auckland District",4.772727272727273
"GEN24_1098750","Christchurch City",1.9090909090909092
"GEN24_1098750","Marlborough District",1.9090909090909092
"GEN24_1098750","Nelson City",0.9545454545454546
"GEN24_1098750","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",1.9090909090909092
"GEN24_1098750","Taupo District",5.7272727272727275
"GEN24_1098750","Wellington City",1.9090909090909092
"GEN24_1098750","Westland District",1.9090909090909092
"GEN24_1098751","Auckland District",1
"GEN24_1098751","Hamilton City",5
"GEN24_1098751","Palmerston North City",2
"GEN24_1098751","Whangarei District",3
"GEN24_1098753","Auckland District",1
"GEN24_1098753","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",1
"GEN24_1098753","Queenstown-Lakes District (Wanaka-Upper Clutha Ward)",33
"GEN24_1098760","Auckland District",1.8823529411764706
"GEN24_1098760","Mackenzie District",1.8823529411764706
"GEN24_1098760","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",2.8235294117647056
"GEN24_1098760","Queenstown-Lakes District (Wanaka-Upper Clutha Ward)",0.9411764705882353
"GEN24_1098760","Rotorua District",2.8235294117647056
"GEN24_1098760","Southland District (Fiordland)",1.8823529411764706
"GEN24_1098760","Thames-Coromandel District",1.8823529411764706
"GEN24_1098760","Wellington City",1.8823529411764706
"GEN24_1098771","Auckland District",3
"GEN24_1098771","Christchurch City",2
"GEN24_1098771","Mackenzie District",2
"GEN24_1098771","Marlborough District",1
"GEN24_1098771","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",3
"GEN24_1098771","Queenstown-Lakes District (Wanaka-Upper Clutha Ward)",4
"GEN24_1098771","Rangitikei District",1
"GEN24_1098771","Rotorua District",1
"GEN24_1098771","Southland District (Fiordland)",2
"GEN24_1098771","Tasman District",2
"GEN24_1098771","Taupo District",2
"GEN24_1098771","Thames-Coromandel District",2
"GEN24_1098771","Wellington City",1
"GEN24_1098771","Westland District",2
"GEN24_1098775","Christchurch City",1.9
"GEN24_1098775","Dunedin City",1.9
"GEN24_1098775","Hastings District",1.9
"GEN24_1098775","Mackenzie District",1.9
"GEN24_1098775","Palmerston North City",2.8499999999999996
"GEN24_1098775","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",2.8499999999999996
"GEN24_1098775","Rotorua District",1.9
"GEN24_1098775","Western Bay of Plenty District",3.8
"GEN24_1098777","Thames-Coromandel District",1
"GEN24_1098787","Mackenzie District",2
"GEN24_1098787","Westland District",5
"GEN24_1098788","Auckland District",1.7777777777777777
"GEN24_1098788","Christchurch City",1.7777777777777777
"GEN24_1098788","Mackenzie District",2.6666666666666665
"GEN24_1098788","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",1.7777777777777777
"GEN24_1098790","Auckland District",5
"GEN24_1098790","Buller District",1
"GEN24_1098790","Christchurch City",5
"GEN24_1098790","Dunedin City",2
"GEN24_1098790","Far North District",1
"GEN24_1098790","Gisborne District",1
"GEN24_1098790","Hastings District",5
"GEN24_1098790","Hurunui District",2
"GEN24_1098790","Kaikoura District",3
"GEN24_1098790","Mackenzie District",5
"GEN24_1098790","New Plymouth District",4
"GEN24_1098790","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",4
"GEN24_1098790","Queenstown-Lakes District (Wanaka-Upper Clutha Ward)",5
"GEN24_1098790","Southland District (Fiordland)",3
"GEN24_1098790","Tasman District",1
"GEN24_1098790","Taupo District",7
"GEN24_1098790","Thames-Coromandel District",3
"GEN24_1098790","Timaru District",1
"GEN24_1098790","Waikato District",2
"GEN24_1098790","Wellington City",1
"GEN24_1098790","Westland District",1
"GEN24_1098790","Whakatane District",4
"GEN24_1098790","Whangarei District",2
"GEN24_1098792","Auckland District",14
"GEN24_1098792","Christchurch City",6
"GEN24_1098794","Christchurch City",4
"GEN24_1098797","Auckland District",1.7777777777777777
"GEN24_1098797","Christchurch City",1.7777777777777777
"GEN24_1098797","Mackenzie District",0.8888888888888888
"GEN24_1098797","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",2.6666666666666665
"GEN24_1098797","Timaru District",0.8888888888888888
"GEN24_1098801","Waimakariri District",4
"GEN24_1098805","Auckland District",1
"GEN24_1098805","Christchurch City",2
"GEN24_1098805","Mackenzie District",1
"GEN24_1098805","Matamata-Piako District",1
"GEN24_1098805","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",2
"GEN24_1098805","Queenstown-Lakes District (Wanaka-Upper Clutha Ward)",1
"GEN24_1098805","Waitaki District",1
"GEN24_1098805","Westland District",1
"GEN24_1098808","Auckland District",4
"GEN24_1098809","Auckland District",38
"GEN24_1098816","Auckland District",3
"GEN24_1098816","Dunedin City",1
"GEN24_1098816","Mackenzie District",3
"GEN24_1098816","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",3
"GEN24_1098816","Waitaki District",1
"GEN24_1098824","Auckland District",3
"GEN24_1098824","Christchurch City",2
"GEN24_1098824","Gisborne District",13
"GEN24_1098824","Kaikoura District",1
"GEN24_1098824","Mackenzie District",1
"GEN24_1098824","Masterton District",1
"GEN24_1098824","Nelson City",1
"GEN24_1098824","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",1
"GEN24_1098824","Queenstown-Lakes District (Wanaka-Upper Clutha Ward)",2
"GEN24_1098824","Rotorua District",3
"GEN24_1098824","Ruapehu District",1
"GEN24_1098824","Southland District (Fiordland)",1
"GEN24_1098824","Stratford District",2
"GEN24_1098824","Tasman District",1
"GEN24_1098824","Taupo District",1
"GEN24_1098824","Tauranga City",1
"GEN24_1098824","Thames-Coromandel District",1
"GEN24_1098824","Waitaki District",1
"GEN24_1098824","Westland District",3
"GEN24_1098824","Whakatane District",1
"GEN24_1098824","Whangarei District",2
"GEN24_1098825","Christchurch City",3
"GEN24_1098849","Auckland District",19
"GEN24_1098849","Far North District",3
"GEN24_1098849","Kaipara District",1
"GEN24_1098849","Tauranga City",3
"GEN24_1098849","Thames-Coromandel District",3
"GEN24_1098853","Auckland District",5.571428571428571
"GEN24_1098853","Far North District",4.642857142857143
"GEN24_1098853","Waikato District",2.7857142857142856
"GEN24_1098857","Wellington City",10
"GEN24_1098858","Auckland District",2
"GEN24_1098858","Christchurch City",2
"GEN24_1098858","Kaikoura District",1
"GEN24_1098858","Mackenzie District",2
"GEN24_1098858","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",2
"GEN24_1098858","Queenstown-Lakes District (Wanaka-Upper Clutha Ward)",1
"GEN24_1098858","Rangitikei District",1
"GEN24_1098858","Rotorua District",2
"GEN24_1098858","Ruapehu District",2
"GEN24_1098858","Tasman District",2
"GEN24_1098858","Wellington City",1
"GEN24_1098858","Westland District",1
"GEN24_1098867","Auckland District",5
"GEN24_1098867","Christchurch City",3
"GEN24_1098867","Dunedin City",2
"GEN24_1098867","Far North District",3
"GEN24_1098867","Mackenzie District",3
"GEN24_1098867","New Plymouth District",2
"GEN24_1098867","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",2
"GEN24_1098867","Queenstown-Lakes District (Wanaka-Upper Clutha Ward)",2
"GEN24_1098867","Rotorua District",4
"GEN24_1098867","South Wairarapa District",2
"GEN24_1098867","Southland District (Fiordland)",2
"GEN24_1098867","Tasman District",5
"GEN24_1098867","Taupo District",2
"GEN24_1098867","Thames-Coromandel District",3
"GEN24_1098867","Wellington City",2
"GEN24_1098867","Westland District",3
"GEN24_1098867","Whangarei District",1
"GEN24_1098868","Auckland District",0.9166666666666666
"GEN24_1098868","Christchurch City",2.75
"GEN24_1098868","Mackenzie District",2.75
"GEN24_1098868","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",3.6666666666666665
"GEN24_1098868","Queenstown-Lakes District (Wanaka-Upper Clutha Ward)",0.9166666666666666
"GEN24_1098869","Auckland District",1
"GEN24_1098869","Kapiti Coast District",2
"GEN24_1098869","Marlborough District",1
"GEN24_1098869","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",2
"GEN24_1098869","Southland District (Fiordland)",1
"GEN24_1098869","Tasman District",3
"GEN24_1098869","Waitaki District",2
"GEN24_1098869","Wellington City",1
"GEN24_1098869","Westland District",1
"GEN24_1098872","Christchurch City",3
"GEN24_1098872","Dunedin City",1
"GEN24_1098872","Invercargill City",1
"GEN24_1098872","Mackenzie District",2
"GEN24_1098872","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",1
"GEN24_1098872","Queenstown-Lakes District (Wanaka-Upper Clutha Ward)",1
"GEN24_1098872","Waitaki District",1
"GEN24_1098884","Christchurch City",5
"GEN24_1098892","Auckland District",1.8666666666666667
"GEN24_1098892","Christchurch City",1.8666666666666667
"GEN24_1098892","Dunedin City",0.9333333333333333
"GEN24_1098892","Far North District",0.9333333333333333
"GEN24_1098892","Hamilton City",1.8666666666666667
"GEN24_1098892","Mackenzie District",0.9333333333333333
"GEN24_1098892","Marlborough District",0.9333333333333333
"GEN24_1098892","Matamata-Piako District",0.9333333333333333
"GEN24_1098892","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",2.8
"GEN24_1098892","Rotorua District",0.9333333333333333
"GEN24_1098893","Auckland District",13
"GEN24_1098899","Timaru District",1
"GEN24_1098904","Auckland District",3
"GEN24_1098904","Far North District",1
"GEN24_1098904","Hastings District",2
"GEN24_1098904","Masterton District",2
"GEN24_1098904","Taupo District",2
"GEN24_1098904","Waikato District",2
"GEN24_1098904","Whangarei District",4
"GEN24_1098908","Christchurch City",1
"GEN24_1098908","Kaikoura District",1
"GEN24_1098908","Mackenzie District",1
"GEN24_1098909","Ashburton District",2
"GEN24_1098909","Auckland District",2
"GEN24_1098909","Dunedin City",1
"GEN24_1098909","Hamilton City",1
"GEN24_1098909","Marlborough District",1
"GEN24_1098909","Matamata-Piako District",2
"GEN24_1098909","Nelson City",1
"GEN24_1098909","New Plymouth District",1
"GEN24_1098909","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",1
"GEN24_1098909","Queenstown-Lakes District (Wanaka-Upper Clutha Ward)",1
"GEN24_1098909","Rangitikei District",1
"GEN24_1098909","Rotorua District",1
"GEN24_1098909","Ruapehu District",2
"GEN24_1098909","South Waikato District",1
"GEN24_1098909","Southland District (Fiordland)",3
"GEN24_1098909","Taupo District",1
"GEN24_1098909","Upper Hutt City",1
"GEN24_1098909","Wellington City",1
"GEN24_1098909","Westland District",1
"GEN24_1098911","Gisborne District",7
"GEN24_1098911","Rotorua District",1
"GEN24_1098911","Taupo District",2
"GEN24_1098919","Auckland District",0.9230769230769231
"GEN24_1098919","Christchurch City",0.9230769230769231
"GEN24_1098919","Marlborough District",2.769230769230769
"GEN24_1098919","Nelson City",0.9230769230769231
"GEN24_1098919","Tasman District",1.8461538461538463
"GEN24_1098919","Tauranga City",4.615384615384616
"GEN24_1098921","Central Otago District",4
"GEN24_1098921","Christchurch City",5
"GEN24_1098921","Invercargill City",2
"GEN24_1098921","Timaru District",1
"GEN24_1098927","Rotorua District",2
"GEN24_1098932","Auckland District",177
"GEN24_1098935","Auckland District",4
"GEN24_1098935","Wellington City",7
"GEN24_1098937","Auckland District",4
"GEN24_1098937","Napier City",4
"GEN24_1098937","Thames-Coromandel District",112
"GEN24_1098942","Auckland District",4.907407407407407
"GEN24_1098942","Buller District",4.907407407407407
"GEN24_1098942","Gisborne District",11.777777777777779
"GEN24_1098942","Hastings District",3.925925925925926
"GEN24_1098942","Selwyn District",3.925925925925926
"GEN24_1098942","Southland District (Fiordland)",5.888888888888889
"GEN24_1098942","Tararua District",4.907407407407407
"GEN24_1098942","Westland District",4.907407407407407
"GEN24_1098942","Whangarei District",7.851851851851852
"GEN24_1098953","Palmerston North City",1.75
"GEN24_1098953","Wellington City",0.875
"GEN24_1098953","Whanganui District",4.375
"GEN24_1098957","Auckland District",1
"GEN24_1098957","Christchurch City",1
"GEN24_1098957","Dunedin City",1
"GEN24_1098957","Far North District",2
"GEN24_1098957","Rotorua District",2
"GEN24_1098957","Southland District (Fiordland)",2
"GEN24_1098957","Tasman District",2
"GEN24_1098957","Thames-Coromandel District",4
"GEN24_1098957","Wellington City",1
"GEN24_1098957","Westland District",1
"GEN24_1098960","Hamilton City",6
"GEN24_1098961","Christchurch City",2
"GEN24_1098961","Kaikoura District",2
"GEN24_1098961","Mackenzie District",2
"GEN24_1098961","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",2
"GEN24_1098961","Southland District (Fiordland)",2
"GEN24_1098976","Westland District",5
"GEN24_1098978","Christchurch City",1.8571428571428572
"GEN24_1098978","Dunedin City",0.9285714285714286
"GEN24_1098978","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",1.8571428571428572
"GEN24_1098978","Southland District (Fiordland)",5.571428571428571
"GEN24_1098978","Westland District",2.7857142857142856
"GEN24_1098980","Ashburton District",1
"GEN24_1098980","Tasman District",5
"GEN24_1098980","Waimakariri District",1
"GEN24_1098980","Waitaki District",6
"GEN24_1098985","Christchurch City",2
"GEN24_1098985","Wellington City",2
"GEN24_1098987","Auckland District",1
"GEN24_1098987","Christchurch City",1
"GEN24_1098987","Hamilton City",1
"GEN24_1098987","Kaikoura District",2
"GEN24_1098987","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",4
"GEN24_1098987","Queenstown-Lakes District (Wanaka-Upper Clutha Ward)",2
"GEN24_1098987","Taupo District",2
"GEN24_1098987","Wellington City",2
"GEN24_1098991","Auckland District",2
"GEN24_1098991","Christchurch City",1
"GEN24_1098991","Hutt City",2
"GEN24_1098991","Mackenzie District",2
"GEN24_1098991","Marlborough District",1
"GEN24_1098991","Matamata-Piako District",1
"GEN24_1098991","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",1
"GEN24_1098991","Queenstown-Lakes District (Wanaka-Upper Clutha Ward)",1
"GEN24_1098991","Ruapehu District",1
"GEN24_1098991","Selwyn District",1
"GEN24_1098991","Taupo District",1
"GEN24_1098991","Westland District",2
"GEN24_1098996","Auckland District",6
"GEN24_1099006","Auckland District",4
"GEN24_1099006","Buller District",1
"GEN24_1099006","Christchurch City",2
"GEN24_1099006","Dunedin City",1
"GEN24_1099006","Marlborough District",1
"GEN24_1099006","Napier City",1
"GEN24_1099006","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",1
"GEN24_1099006","Rotorua District",2
"GEN24_1099006","Southland District (Fiordland)",2
"GEN24_1099006","Taupo District",1
"GEN24_1099006","Tauranga City",1
"GEN24_1099006","Waitaki District",1
"GEN24_1099006","Waitomo District",1
"GEN24_1099006","Wellington City",1
"GEN24_1099008","Central Otago District",7
"GEN24_1099008","Waimakariri District",3
"GEN24_1099016","Christchurch City",3
"GEN24_1099016","Grey District",2
"GEN24_1099016","Mackenzie District",1
"GEN24_1099016","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",4
"GEN24_1099016","Rotorua District",3
"GEN24_1099016","Tauranga City",2
"GEN24_1099016","Wellington City",4
"GEN24_1099016","Westland District",2
"GEN24_1099019","Ashburton District",3
"GEN24_1099019","Auckland District",3
"GEN24_1099019","Central Otago District",3
"GEN24_1099019","Christchurch City",2
"GEN24_1099019","Far North District",3
"GEN24_1099019","Hastings District",2
"GEN24_1099019","Wellington City",2
"GEN24_1099021","Christchurch City",1
"GEN24_1099021","Mackenzie District",1
"GEN24_1099021","Marlborough District",1
"GEN24_1099021","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",2
